readout,method,metric,shortlist_size,projection_seeds,requested_projection_seeds,target_domain_count,repeated_task_count,recall_at_top_q,recall_at_top_q_defined_count,test_loss,test_loss_defined_count,oracle_loss,oracle_loss_defined_count,absolute_regret,absolute_regret_defined_count,relative_regret,relative_regret_defined_count,span_normalized_regret,span_normalized_regret_defined_count,absolute_omission,absolute_omission_defined_count,relative_candidate_span,relative_candidate_span_defined_count
logistic,domain_balance,nll,100,[20260911],[20260911],6,12,0.11666666666666668,6,3.486487937507069,6,3.4117618454222414,6,0.07472609208482761,6,0.023312650865234014,6,0.03332765918176994,6,0.07032422192057737,6,0.7105703344869246,6
logistic,domain_balance,nll,227,[20260911],[20260911],6,12,0.3,6,3.4706270409570195,6,3.4117618454222414,6,0.05886519553477776,6,0.018661096106956206,6,0.026421711105351197,6,0.055370618421661244,6,0.7105703344869246,6
logistic,dpp_subspace,brier_score,10,[20260911],[20260911],6,12,0.0,6,0.9057506194373163,6,0.8625689229641544,6,0.04318169647316203,6,0.05313909267103021,6,0.3749100268690148,6,0.04316299768100409,6,0.1494103152993186,6
logistic,dpp_subspace,brier_score,25,[20260911],[20260911],6,12,0.0,6,0.896355713731842,6,0.8625689229641544,6,0.03378679076768773,6,0.041653688557449324,6,0.28825373808170757,6,0.03368040313776512,6,0.1494103152993186,6
logistic,dpp_subspace,brier_score,50,[20260911],[20260911],6,12,0.025000000000000005,6,0.8898674612256082,6,0.8625689229641544,6,0.027298538261453897,6,0.033854725495600736,6,0.2222814209258631,6,0.026724608630432356,6,0.1494103152993186,6
logistic,dpp_subspace,brier_score,100,[20260911],[20260911],6,12,0.10833333333333334,6,0.8781161955927873,6,0.8625689229641544,6,0.015547272628633082,6,0.01938675952534256,6,0.1326133720694173,6,0.015190373992177228,6,0.1494103152993186,6
logistic,dpp_subspace,brier_score,227,[20260911],[20260911],6,12,0.30833333333333335,6,0.8671984338598318,6,0.8625689229641544,6,0.004629510895677452,6,0.005522033017110802,6,0.057801259284284395,6,0.003959324901441001,6,0.1494103152993186,6
logistic,dpp_subspace,error_rate,10,[20260911],[20260911],6,12,0.016666666666666666,6,0.7019449869791666,6,0.625244140625,6,0.07670084635416667,6,0.14333873450109014,6,0.3038552517488403,6,0.07568359375,6,0.5754439772804213,6
logistic,dpp_subspace,error_rate,25,[20260911],[20260911],6,12,0.016666666666666666,6,0.6837972005208334,6,0.625244140625,6,0.058553059895833336,6,0.11222363881427501,6,0.2207873515714024,6,0.0545654296875,6,0.5754439772804213,6
logistic,dpp_subspace,error_rate,50,[20260911],[20260911],6,12,0.041666666666666664,6,0.67236328125,6,0.625244140625,6,0.047119140625,6,0.09319804102138134,6,0.17732218709763925,6,0.045328776041666664,6,0.5754439772804213,6
logistic,dpp_subspace,error_rate,100,[20260911],[20260911],6,12,0.13333333333333333,6,0.6539713541666666,6,0.625244140625,6,0.028727213541666668,6,0.05563173279024556,6,0.1125580815215342,6,0.024454752604166668,6,0.5754439772804213,6
logistic,dpp_subspace,error_rate,227,[20260911],[20260911],6,12,0.3583333333333334,6,0.6328531901041666,6,0.625244140625,6,0.007609049479166667,6,0.013335554154210144,6,0.05532924120758814,6,0.0036214192708333335,6,0.5754439772804213,6
logistic,dpp_subspace,nll,10,[20260911],[20260911],6,12,0.0,6,3.7090933414014664,6,3.4117618454222414,6,0.2973314959792247,6,0.09376495081472515,6,0.13800184599852328,6,0.29515989611453125,6,0.7105703344869246,6
logistic,dpp_subspace,nll,25,[20260911],[20260911],6,12,0.008333333333333333,6,3.636742659881931,6,3.4117618454222414,6,0.22498081445968968,6,0.0724505294569417,6,0.10314610205351543,6,0.22298881365308895,6,0.7105703344869246,6
logistic,dpp_subspace,nll,50,[20260911],[20260911],6,12,0.016666666666666666,6,3.6004036734153453,6,3.4117618454222414,6,0.18864182799310347,6,0.061197637215158675,6,0.08704938334417589,6,0.18784788703091226,6,0.7105703344869246,6
logistic,dpp_subspace,nll,100,[20260911],[20260911],6,12,0.10000000000000002,6,3.527356699529238,6,3.4117618454222414,6,0.1155948541069965,6,0.03722136350385442,6,0.05465704168127383,6,0.11378196737455581,6,0.7105703344869246,6
logistic,dpp_subspace,nll,227,[20260911],[20260911],6,12,0.34166666666666673,6,3.440111088725453,6,3.4117618454222414,6,0.028349243303211497,6,0.007733615363628593,6,0.013613152182980981,6,0.023677433453580383,6,0.7105703344869246,6
logistic,merged_effective_rank,brier_score,10,[20260911],[20260911],6,12,0.15,6,0.8736379384397504,6,0.8625689229641544,6,0.011069015475595958,6,0.013339986724562778,6,0.14395794067746934,6,0.010538661300799002,6,0.1494103152993186,6
logistic,merged_effective_rank,brier_score,25,[20260911],[20260911],6,12,0.3,6,0.8682961747304337,6,0.8625689229641544,6,0.005727251766279399,6,0.006787430226331964,6,0.08941023153798901,6,0.004999528819636001,6,0.1494103152993186,6
logistic,merged_effective_rank,brier_score,50,[20260911],[20260911],6,12,0.4166666666666667,6,0.8659218985306071,6,0.8625689229641544,6,0.0033529755664527447,6,0.003950451786963669,6,0.060100133363805174,6,0.002758700230788271,6,0.1494103152993186,6
logistic,merged_effective_rank,brier_score,100,[20260911],[20260911],6,12,0.6166666666666666,6,0.864813385872996,6,0.8625689229641544,6,0.002244462908841671,6,0.0025872293978170036,6,0.044441818871970025,6,0.0014072253307078713,6,0.1494103152993186,6
logistic,merged_effective_rank,brier_score,227,[20260911],[20260911],6,12,0.85,6,0.8642188253606583,6,0.8625689229641544,6,0.0016499023965039956,6,0.0019250636526738658,6,0.0269460896013039,6,0.0004075937504294062,6,0.1494103152993186,6
logistic,merged_effective_rank,error_rate,10,[20260911],[20260911],6,12,0.10833333333333334,6,0.6459147135416666,6,0.625244140625,6,0.020670572916666668,6,0.03241011858072714,6,0.13949312475978745,6,0.018351236979166668,6,0.5754439772804213,6
logistic,merged_effective_rank,error_rate,25,[20260911],[20260911],6,12,0.2583333333333333,6,0.63623046875,6,0.625244140625,6,0.010986328125,6,0.017524423120171086,6,0.09058146079632069,6,0.007731119791666667,6,0.5754439772804213,6
logistic,merged_effective_rank,error_rate,50,[20260911],[20260911],6,12,0.42500000000000004,6,0.6314697265625,6,0.625244140625,6,0.0062255859375,6,0.008513054956087849,6,0.07414273025464778,6,0.0024007161458333335,6,0.5754439772804213,6
logistic,merged_effective_rank,error_rate,100,[20260911],[20260911],6,12,0.5916666666666667,6,0.6300862630208334,6,0.625244140625,6,0.004842122395833333,6,0.006882609485824822,6,0.04764955161032508,6,0.0017496744791666667,6,0.5754439772804213,6
logistic,merged_effective_rank,error_rate,227,[20260911],[20260911],6,12,0.8666666666666667,6,0.6272379557291666,6,0.625244140625,6,0.0019938151041666665,6,0.003556620271000352,6,0.020194670453618363,6,0.000244140625,6,0.5754439772804213,6
logistic,merged_effective_rank,nll,10,[20260911],[20260911],6,12,0.18333333333333335,6,3.4832471137356875,6,3.4117618454222414,6,0.07148526831344577,6,0.019830562776302425,6,0.03347134936879382,6,0.06687725372954578,6,0.7105703344869246,6
logistic,merged_effective_rank,nll,25,[20260911],[20260911],6,12,0.325,6,3.4554618434609687,6,3.4117618454222414,6,0.043699998038726894,6,0.011790638270337406,6,0.021052123634941255,6,0.0413522966888609,6,0.7105703344869246,6
logistic,merged_effective_rank,nll,50,[20260911],[20260911],6,12,0.4916666666666667,6,3.4386983576564867,6,3.4117618454222414,6,0.02693651223424487,6,0.0070776738569419545,6,0.013519969101454135,6,0.024477760636289665,6,0.7105703344869246,6
logistic,merged_effective_rank,nll,100,[20260911],[20260911],6,12,0.6166666666666667,6,3.43421002718766,6,3.4117618454222414,6,0.022448181765418185,6,0.0058349356568005994,6,0.01123994906917046,6,0.01726525707861648,6,0.7105703344869246,6
logistic,merged_effective_rank,nll,227,[20260911],[20260911],6,12,0.8333333333333334,6,3.4286476833784607,6,3.4117618454222414,6,0.016885837956219008,6,0.004463837626787359,6,0.008360613249764325,6,0.008833568439365521,6,0.7105703344869246,6
logistic,random,brier_score,10,[20260911],[20260911],6,12,0.024583333333333336,6,0.8832926296583996,6,0.8625689229641544,6,0.020723706694245416,6,0.02556276531878665,6,0.17333106000417245,6,0.020348217476488264,6,0.1494103152993186,6
logistic,random,brier_score,25,[20260911],[20260911],6,12,0.05583333333333334,6,0.8759948729163867,6,0.8625689229641544,6,0.013425949952232322,6,0.01649673223717049,6,0.11644822085475524,6,0.012742875850268677,6,0.1494103152993186,6
logistic,random,brier_score,50,[20260911],[20260911],6,12,0.11041666666666668,6,0.8715567959223883,6,0.8625689229641544,6,0.00898787295823403,6,0.01092045147052706,6,0.08428425649630884,6,0.008417487063379525,6,0.1494103152993186,6
logistic,random,brier_score,100,[20260911],[20260911],6,12,0.21625000000000003,6,0.8683817176976997,6,0.8625689229641544,6,0.0058127947335452936,6,0.00708296236580513,6,0.05323576750323345,6,0.0051885257082871835,6,0.1494103152993186,6
logistic,random,brier_score,227,[20260911],[20260911],6,12,0.4908333333333333,6,0.865482062608347,6,0.8625689229641544,6,0.0029131396441927394,6,0.003564290254598612,6,0.02767848385874534,6,0.0022316734847982202,6,0.1494103152993186,6
logistic,random,error_rate,10,[20260911],[20260911],6,12,0.028333333333333335,6,0.6671000162760418,6,0.625244140625,6,0.04185587565104167,6,0.07984890460334662,6,0.15682095372100205,6,0.0400634765625,6,0.5754439772804213,6
logistic,random,error_rate,25,[20260911],[20260911],6,12,0.0625,6,0.653759765625,6,0.625244140625,6,0.028515625000000003,6,0.05330391009305042,6,0.11350012392307296,6,0.026249186197916666,6,0.5754439772804213,6
logistic,random,error_rate,50,[20260911],[20260911],6,12,0.11041666666666668,6,0.6488830566406251,6,0.625244140625,6,0.023638916015624997,6,0.044258895934857025,6,0.09149323048288872,6,0.019242350260416666,6,0.5754439772804213,6
logistic,random,error_rate,100,[20260911],[20260911],6,12,0.2104166666666667,6,0.6426798502604166,6,0.625244140625,6,0.017435709635416668,6,0.033027477958183234,6,0.0704708163338741,6,0.012762451171875,6,0.5754439772804213,6
logistic,random,error_rate,227,[20260911],[20260911],6,12,0.49125,6,0.6345011393229166,6,0.625244140625,6,0.009256998697916666,6,0.017922075508213835,6,0.03856792264299091,6,0.005910237630208332,6,0.5754439772804213,6
logistic,random,nll,10,[20260911],[20260911],6,12,0.02125,6,3.5700737611137914,6,3.411761845422241,6,0.15831191569154948,6,0.05068558547573269,6,0.06822363603495006,6,0.15058211053843595,6,0.7105703344869246,6
logistic,random,nll,25,[20260911],[20260911],6,12,0.05499999999999999,6,3.507499302945416,6,3.411761845422241,6,0.09573745752317435,6,0.030352938226104978,6,0.04234946100237937,6,0.09188262316094309,6,0.7105703344869246,6
logistic,random,nll,50,[20260911],[20260911],6,12,0.10958333333333332,6,3.4747937316171362,6,3.411761845422241,6,0.06303188619489405,6,0.019519783144217265,6,0.028215072811416955,6,0.05898580961443597,6,0.7105703344869246,6
logistic,random,nll,100,[20260911],[20260911],6,12,0.21083333333333334,6,3.448502688764251,6,3.411761845422241,6,0.03674084334200906,6,0.011403329855226185,6,0.016725025667966045,6,0.03324939346816074,6,0.7105703344869246,6
logistic,random,nll,227,[20260911],[20260911],6,12,0.4770833333333333,6,3.427071856252103,6,3.411761845422241,6,0.01531001082986101,6,0.004642579415128673,6,0.0068520888838982255,6,0.011343056664164746,6,0.7105703344869246,6
logistic,second_moment_mmd,brier_score,10,[20260911],[20260911],6,12,0.28333333333333327,6,0.8673820490217423,6,0.8625689229641544,6,0.004813126057588,6,0.005750198717654992,6,0.05920995538037305,6,0.0038697542304059565,6,0.1494103152993186,6
logistic,second_moment_mmd,brier_score,25,[20260911],[20260911],6,12,0.525,6,0.8647162754125878,6,0.8625689229641544,6,0.002147352448433467,6,0.0024252955603327295,6,0.028768944420118608,6,0.0011294747573371937,6,0.1494103152993186,6
logistic,second_moment_mmd,brier_score,50,[20260911],[20260911],6,12,0.7416666666666667,6,0.86395085774396,6,0.8625689229641544,6,0.0013819347798056103,6,0.0016563116470153742,6,0.012373870788842306,6,0.00021975190512936912,6,0.1494103152993186,6
logistic,second_moment_mmd,brier_score,100,[20260911],[20260911],6,12,0.8833333333333333,6,0.8638460684829475,6,0.8625689229641544,6,0.0012771455187932101,6,0.001542573552922342,6,0.010803118510061617,6,1.1555598767744776e-05,6,0.1494103152993186,6
logistic,second_moment_mmd,brier_score,227,[20260911],[20260911],6,12,0.9916666666666667,6,0.8637571130671314,6,0.8625689229641544,6,0.0011881901029770954,6,0.0014490026088356481,6,0.008592139427106476,6,0.0,6,0.1494103152993186,6
logistic,second_moment_mmd,error_rate,10,[20260911],[20260911],6,12,0.13333333333333333,6,0.6479899088541666,6,0.625244140625,6,0.022745768229166668,6,0.04313312310343184,6,0.11051371844097992,6,0.018595377604166668,6,0.5754439772804213,6
logistic,second_moment_mmd,error_rate,25,[20260911],[20260911],6,12,0.325,6,0.6376139322916666,6,0.625244140625,6,0.012369791666666666,6,0.022971428563729423,6,0.05615170686159418,6,0.008707682291666666,6,0.5754439772804213,6
logistic,second_moment_mmd,error_rate,50,[20260911],[20260911],6,12,0.5416666666666666,6,0.63671875,6,0.625244140625,6,0.011474609375,6,0.021104535599627296,6,0.055179580685500725,6,0.004597981770833333,6,0.5754439772804213,6
logistic,second_moment_mmd,error_rate,100,[20260911],[20260911],6,12,0.7833333333333333,6,0.6290690104166666,6,0.625244140625,6,0.0038248697916666665,6,0.005654881687951606,6,0.05089186865208431,6,0.000244140625,6,0.5754439772804213,6
logistic,second_moment_mmd,error_rate,227,[20260911],[20260911],6,12,0.9250000000000002,6,0.6278889973958334,6,0.625244140625,6,0.0026448567708333335,6,0.0042310427967127105,6,0.0431831762007448,6,4.0690104166666664e-05,6,0.5754439772804213,6
logistic,second_moment_mmd,nll,10,[20260911],[20260911],6,12,0.225,6,3.448543934787368,6,3.4117618454222414,6,0.036782089365125836,6,0.010774083404635676,6,0.01584126446246743,6,0.031129725171613016,6,0.7105703344869246,6
logistic,second_moment_mmd,nll,25,[20260911],[20260911],6,12,0.4166666666666667,6,3.423026023204759,6,3.4117618454222414,6,0.011264177782517796,6,0.003308136859314537,6,0.0047549703736859935,6,0.006860658683911132,6,0.7105703344869246,6
logistic,second_moment_mmd,nll,50,[20260911],[20260911],6,12,0.625,6,3.4211029285526777,6,3.4117618454222414,6,0.009341083130436282,6,0.0028475825390465066,6,0.004041117480780763,6,0.004888888537277425,6,0.7105703344869246,6
logistic,second_moment_mmd,nll,100,[20260911],[20260911],6,12,0.8416666666666667,6,3.416996496008908,6,3.4117618454222414,6,0.005234650586665612,6,0.0017339824652933648,6,0.002237380954163681,6,0.0009781606690638285,6,0.7105703344869246,6
logistic,second_moment_mmd,nll,227,[20260911],[20260911],6,12,0.9750000000000001,6,3.4190928643711,6,3.4117618454222414,6,0.007331018948858348,6,0.0022535792694704463,6,0.0032514279055691955,6,0.0,6,0.7105703344869246,6
logistic,target_a,brier_score,10,[20260911],[20260911],6,12,0.26666666666666666,6,0.8670489387389705,6,0.8625689229641544,6,0.004480015774816132,6,0.0051806735356220435,6,0.06187225184683073,6,0.003938414023348121,6,0.1494103152993186,6
logistic,target_a,brier_score,25,[20260911],[20260911],6,12,0.4583333333333333,6,0.8650840701469242,6,0.8625689229641544,6,0.0025151471827699703,6,0.0029881540482434286,6,0.030598999173199453,6,0.0019774000613414964,6,0.1494103152993186,6
logistic,target_a,brier_score,50,[20260911],[20260911],6,12,0.6333333333333333,6,0.8641040157672384,6,0.8625689229641544,6,0.001535092803083939,6,0.0018059722745171522,6,0.02235838547124878,6,0.0003870780717673272,6,0.1494103152993186,6
logistic,target_a,brier_score,100,[20260911],[20260911],6,12,0.85,6,0.8640761829176626,6,0.8625689229641544,6,0.0015072599535082276,6,0.0017799720609177865,6,0.02134192825095599,6,0.0003003532917796962,6,0.1494103152993186,6
logistic,target_a,brier_score,227,[20260911],[20260911],6,12,0.9833333333333334,6,0.8637571130671314,6,0.8625689229641544,6,0.0011881901029770954,6,0.0014490026088356481,6,0.008592139427106476,6,0.0,6,0.1494103152993186,6
logistic,target_a,error_rate,10,[20260911],[20260911],6,12,0.18333333333333332,6,0.6429443359375,6,0.625244140625,6,0.0177001953125,6,0.028016595342058997,6,0.10157403653662496,6,0.0142822265625,6,0.5754439772804213,6
logistic,target_a,error_rate,25,[20260911],[20260911],6,12,0.3499999999999999,6,0.63232421875,6,0.625244140625,6,0.007080078125,6,0.012279161499857326,6,0.06183513662486014,6,0.0035400390625,6,0.5754439772804213,6
logistic,target_a,error_rate,50,[20260911],[20260911],6,12,0.5750000000000001,6,0.630859375,6,0.625244140625,6,0.005615234375,6,0.007734947131961327,6,0.06851558480521222,6,0.0015462239583333333,6,0.5754439772804213,6
logistic,target_a,error_rate,100,[20260911],[20260911],6,12,0.7833333333333333,6,0.6280517578125,6,0.625244140625,6,0.0028076171875,6,0.004421410205812273,6,0.044691471826687486,6,0.00020345052083333334,6,0.5754439772804213,6
logistic,target_a,error_rate,227,[20260911],[20260911],6,12,0.9500000000000001,6,0.6278889973958334,6,0.625244140625,6,0.0026448567708333335,6,0.0042310427967127105,6,0.0431831762007448,6,4.0690104166666664e-05,6,0.5754439772804213,6
logistic,target_a,nll,10,[20260911],[20260911],6,12,0.24166666666666667,6,3.4511144002644603,6,3.4117618454222414,6,0.039352554842218855,6,0.010671612569717428,6,0.017934352633714772,6,0.03378564514554768,6,0.7105703344869246,6
logistic,target_a,nll,25,[20260911],[20260911],6,12,0.44166666666666665,6,3.431163605487873,6,3.4117618454222414,6,0.019401760065631435,6,0.005317386807914895,6,0.00901955072000802,6,0.016293879383683096,6,0.7105703344869246,6
logistic,target_a,nll,50,[20260911],[20260911],6,12,0.6333333333333334,6,3.4235521922148586,6,3.4117618454222414,6,0.011790346792617071,6,0.003279501591880897,6,0.005649424668757352,6,0.005604062699101002,6,0.7105703344869246,6
logistic,target_a,nll,100,[20260911],[20260911],6,12,0.7916666666666666,6,3.4203686196991065,6,3.4117618454222414,6,0.0086067742768647,6,0.002582318824337565,6,0.0038529887846420175,6,0.0023670523112958954,6,0.7105703344869246,6
logistic,target_a,nll,227,[20260911],[20260911],6,12,0.9666666666666667,6,3.4190928643711,6,3.4117618454222414,6,0.007331018948858348,6,0.0022535792694704463,6,0.0032514279055691955,6,0.0,6,0.7105703344869246,6
logistic,target_energy,brier_score,10,[20260911],[20260911],6,12,0.03333333333333333,6,0.9227070535709146,6,0.8625689229641544,6,0.060138130606760404,6,0.07518397029974565,6,0.42459972807643714,6,0.059773979780377205,6,0.1494103152993186,6
logistic,target_energy,brier_score,25,[20260911],[20260911],6,12,0.06666666666666667,6,0.9131673756969793,6,0.8625689229641544,6,0.05059845273282492,6,0.06323319896442457,6,0.36072057016561127,6,0.050118883096475546,6,0.1494103152993186,6
logistic,target_energy,brier_score,50,[20260911],[20260911],6,12,0.10833333333333332,6,0.8964669943036591,6,0.8625689229641544,6,0.03389807133950475,6,0.04169358378914576,6,0.257153689532657,6,0.03360990906320362,6,0.1494103152993186,6
logistic,target_energy,brier_score,100,[20260911],[20260911],6,12,0.20000000000000004,6,0.884743513956515,6,0.8625689229641544,6,0.022174590992360688,6,0.02761109341615779,6,0.16558400327920758,6,0.021996742980395955,6,0.1494103152993186,6
logistic,target_energy,brier_score,227,[20260911],[20260911],6,12,0.4166666666666667,6,0.8731768320554628,6,0.8625689229641544,6,0.010607909091308432,6,0.013201246206482248,6,0.07737212125257081,6,0.010256113449883373,6,0.1494103152993186,6
logistic,target_energy,error_rate,10,[20260911],[20260911],6,12,0.016666666666666666,6,0.7137044270833334,6,0.625244140625,6,0.08846028645833333,6,0.1778626342271681,6,0.3011757168670988,6,0.08561197916666667,6,0.5754439772804213,6
logistic,target_energy,error_rate,25,[20260911],[20260911],6,12,0.041666666666666664,6,0.7012532552083334,6,0.625244140625,6,0.07600911458333333,6,0.15315591368358436,6,0.25309910549690706,6,0.0689697265625,6,0.5754439772804213,6
logistic,target_energy,error_rate,50,[20260911],[20260911],6,12,0.075,6,0.6782633463541666,6,0.625244140625,6,0.053019205729166664,6,0.09950304238003778,6,0.18282713841177356,6,0.05029296875,6,0.5754439772804213,6
logistic,target_energy,error_rate,100,[20260911],[20260911],6,12,0.15833333333333333,6,0.6631266276041666,6,0.625244140625,6,0.037882486979166664,6,0.07000085442846639,6,0.15664441879320995,6,0.032470703125,6,0.5754439772804213,6
logistic,target_energy,error_rate,227,[20260911],[20260911],6,12,0.325,6,0.652099609375,6,0.625244140625,6,0.02685546875,6,0.052122589732855246,6,0.08844992774591043,6,0.019938151041666668,6,0.5754439772804213,6
logistic,target_energy,nll,10,[20260911],[20260911],6,12,0.025000000000000005,6,3.7656322960590463,6,3.4117618454222414,6,0.35387045063680506,6,0.1175239423160115,6,0.1514965741665739,6,0.3502129174965254,6,0.7105703344869246,6
